epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,3184.92,0.8464,0.59114,1.20063,0.98987,1,0.995,0.95648,0.50367,0.31617,0.9781,0.000214938,0.000214938,0.000214938
19,3355.71,0.84914,0.58912,1.21215,0.97782,1,0.995,0.96962,0.43555,0.32875,0.96364,0.000212875,0.000212875,0.000212875
20,3529.6,0.86269,0.60145,1.19665,0.97083,1,0.995,0.98164,0.44448,0.34217,0.94662,0.000210813,0.000210813,0.000210813
21,3690.37,0.81532,0.53974,1.14228,0.95064,1,0.995,0.97709,0.40287,0.32547,0.93618,0.00020875,0.00020875,0.00020875
22,3848.78,0.86359,0.57029,1.20075,0.95423,1,0.995,0.97749,0.40775,0.31877,0.9367,0.000206688,0.000206688,0.000206688
23,3993.41,0.82475,0.58271,1.14144,0.94928,1,0.995,0.97266,0.38472,0.31402,0.94743,0.000204625,0.000204625,0.000204625
24,4163.96,0.77768,0.53344,1.16497,0.95096,0.99609,0.995,0.97885,0.38035,0.31341,0.97657,0.000202562,0.000202562,0.000202562
25,4334.3,0.82275,0.56995,1.16439,0.8982,1,0.995,0.97736,0.45904,0.38049,0.98185,0.0002005,0.0002005,0.0002005
26,4493.08,0.81573,0.54622,1.16943,0.90658,1,0.995,0.98561,0.37749,0.31571,0.94596,0.000198437,0.000198437,0.000198437
27,4656.53,0.82993,0.56613,1.18668,0.89842,1,0.995,0.98152,0.42281,0.3173,0.9345,0.000196375,0.000196375,0.000196375
28,4815.04,0.82633,0.54347,1.19072,0.89877,1,0.995,0.96307,0.56473,0.33359,0.95346,0.000194313,0.000194313,0.000194313
29,4974.32,0.84509,0.56008,1.19087,0.89614,1,0.995,0.98643,0.37607,0.30344,0.9276,0.00019225,0.00019225,0.00019225
30,5138.31,0.82642,0.56614,1.21872,0.89859,1,0.995,0.98528,0.41007,0.29333,0.9217,0.000190187,0.000190187,0.000190187
31,5315.27,0.80105,0.51544,1.12628,0.92588,1,0.995,0.96436,0.49809,0.32157,0.94517,0.000188125,0.000188125,0.000188125
32,5471.75,0.82481,0.53386,1.1966,0.93744,1,0.995,0.97255,0.44788,0.32272,0.95021,0.000186063,0.000186063,0.000186063
33,5617.4,0.84641,0.54861,1.18428,0.90405,1,0.995,0.96341,0.50014,0.31715,0.96077,0.000184,0.000184,0.000184
34,5773.96,0.81978,0.54498,1.17563,0.89675,1,0.995,0.98517,0.38165,0.29502,0.92478,0.000181937,0.000181937,0.000181937
35,5949.07,0.81946,0.54512,1.19845,0.92012,1,0.995,0.9869,0.42117,0.30692,0.93102,0.000179875,0.000179875,0.000179875
36,6107.4,0.81135,0.52148,1.20853,0.92583,1,0.995,0.97577,0.50301,0.30564,0.9552,0.000177812,0.000177812,0.000177812
37,6278.62,0.80186,0.51427,1.16094,0.95484,1,0.995,0.97354,0.48603,0.30322,0.94237,0.00017575,0.00017575,0.00017575
38,6452.73,0.75739,0.49631,1.2227,0.97346,1,0.995,0.97739,0.42933,0.2706,0.94743,0.000173687,0.000173687,0.000173687
39,6625.31,0.75578,0.48655,1.19681,0.97027,1,0.995,0.9667,0.42545,0.29481,0.92199,0.000171625,0.000171625,0.000171625
40,6788.98,0.78809,0.52599,1.15072,0.97142,1,0.995,0.96506,0.43363,0.29478,0.9348,0.000169563,0.000169563,0.000169563
41,6959.76,0.8163,0.52226,1.18446,0.97239,1,0.995,0.9661,0.44942,0.29071,0.95094,0.0001675,0.0001675,0.0001675
42,7115.17,0.79591,0.53295,1.15791,0.97493,1,0.995,0.97912,0.4289,0.27934,0.91912,0.000165438,0.000165438,0.000165438
43,7265.76,0.7749,0.51555,1.12793,0.9651,1,0.995,0.97854,0.45522,0.2912,0.89691,0.000163375,0.000163375,0.000163375
44,7442.03,0.78865,0.50712,1.17607,0.89882,1,0.995,0.98431,0.39924,0.31443,0.89873,0.000161312,0.000161312,0.000161312
45,7618.83,0.7458,0.4978,1.21935,0.89193,1,0.995,0.98331,0.40507,0.32945,0.91639,0.00015925,0.00015925,0.00015925
46,7788.86,0.78239,0.51355,1.16049,0.89237,1,0.995,0.98619,0.40012,0.32369,0.93369,0.000157188,0.000157188,0.000157188
47,7953.22,0.76394,0.51432,1.17017,0.94048,1,0.995,0.98347,0.45709,0.2941,0.92067,0.000155125,0.000155125,0.000155125
48,8122.56,0.78116,0.52008,1.19598,0.97711,1,0.995,0.98764,0.39195,0.27884,0.91461,0.000153063,0.000153063,0.000153063
49,8301.47,0.79426,0.5336,1.19385,0.97448,1,0.995,0.98944,0.41427,0.29042,0.8991,0.000151,0.000151,0.000151
50,8476.8,0.7624,0.50993,1.16717,0.97465,1,0.995,0.98468,0.44185,0.2816,0.90808,0.000148938,0.000148938,0.000148938
51,8643.41,0.75758,0.49154,1.14172,0.96767,1,0.995,0.98724,0.44276,0.28858,0.89571,0.000146875,0.000146875,0.000146875
52,8823.85,0.75567,0.48563,1.14956,0.96781,1,0.995,0.98699,0.42388,0.27978,0.91459,0.000144812,0.000144812,0.000144812
53,9010.6,0.77905,0.52379,1.23962,0.96828,1,0.995,0.98741,0.43121,0.28386,0.91564,0.00014275,0.00014275,0.00014275
54,9195.86,0.7707,0.50238,1.21049,0.96693,1,0.995,0.98849,0.40867,0.28475,0.92458,0.000140687,0.000140687,0.000140687
55,9358.43,0.77054,0.49937,1.14686,0.96877,1,0.995,0.98684,0.36395,0.27475,0.90929,0.000138625,0.000138625,0.000138625
56,9525.43,0.74672,0.47889,1.16941,0.9764,1,0.995,0.98977,0.34212,0.26411,0.90095,0.000136563,0.000136563,0.000136563
57,9698.73,0.74943,0.4865,1.15217,0.97887,1,0.995,0.98319,0.40607,0.27346,0.91076,0.0001345,0.0001345,0.0001345
58,9880.57,0.76979,0.50056,1.25019,0.97664,1,0.995,0.98763,0.38373,0.26952,0.91576,0.000132438,0.000132438,0.000132438
59,10122.1,0.74016,0.4765,1.13542,0.97823,1,0.995,0.98644,0.37138,0.26835,0.92708,0.000130375,0.000130375,0.000130375
60,10272.7,0.69797,0.46196,1.14784,0.98478,1,0.995,0.98598,0.38157,0.27106,0.9176,0.000128313,0.000128313,0.000128313
61,10421.2,0.74535,0.50018,1.1112,0.98524,1,0.995,0.98806,0.38631,0.26127,0.90934,0.00012625,0.00012625,0.00012625
62,10597.5,0.7225,0.47089,1.16572,0.9846,1,0.995,0.97433,0.39988,0.26148,0.9048,0.000124188,0.000124188,0.000124188
63,10769.9,0.76423,0.48964,1.14756,0.98133,1,0.995,0.98887,0.40447,0.26098,0.89795,0.000122125,0.000122125,0.000122125
64,10956.2,0.76669,0.48269,1.21127,0.9845,1,0.995,0.97752,0.46051,0.25737,0.89863,0.000120063,0.000120063,0.000120063
65,11129.8,0.75739,0.49032,1.17881,0.98688,1,0.995,0.99108,0.40316,0.2469,0.90252,0.000118,0.000118,0.000118
66,11302.1,0.74024,0.48298,1.14245,0.98714,1,0.995,0.98941,0.41386,0.2583,0.91405,0.000115938,0.000115938,0.000115938
67,11474.8,0.75058,0.49523,1.14455,0.98251,1,0.995,0.99034,0.42805,0.26589,0.91982,0.000113875,0.000113875,0.000113875
68,11646.8,0.7291,0.47253,1.14044,0.98296,1,0.995,0.99247,0.3901,0.26062,0.89154,0.000111813,0.000111813,0.000111813
69,11802.7,0.70355,0.47473,1.15197,0.98094,1,0.995,0.99267,0.38958,0.24823,0.87231,0.00010975,0.00010975,0.00010975
70,12000.9,0.72356,0.46279,1.17504,0.98567,1,0.995,0.99405,0.36468,0.24229,0.8759,0.000107688,0.000107688,0.000107688
71,12280.5,0.69778,0.4666,1.0886,0.98751,1,0.995,0.98809,0.37557,0.23937,0.89593,0.000105625,0.000105625,0.000105625
72,12488.3,0.75976,0.4793,1.16825,0.98702,1,0.995,0.98386,0.40014,0.24714,0.89893,0.000103563,0.000103563,0.000103563
73,12712.4,0.76231,0.48556,1.25194,0.98743,1,0.995,0.99112,0.37331,0.24561,0.8928,0.0001015,0.0001015,0.0001015
74,12880.8,0.71476,0.46565,1.12459,0.98654,1,0.995,0.99386,0.37825,0.26156,0.88522,9.94375e-05,9.94375e-05,9.94375e-05
75,13103.2,0.7367,0.4795,1.14028,0.98818,1,0.995,0.99358,0.36701,0.26196,0.89138,9.7375e-05,9.7375e-05,9.7375e-05
76,13369.7,0.73001,0.47571,1.19115,0.98859,1,0.995,0.99063,0.36205,0.25387,0.91593,9.53125e-05,9.53125e-05,9.53125e-05
77,13658.2,0.73131,0.48793,1.17808,0.98831,1,0.995,0.98751,0.37742,0.24763,0.93808,9.325e-05,9.325e-05,9.325e-05
78,13961.6,0.71929,0.46871,1.10261,0.98758,1,0.995,0.98678,0.40041,0.24603,0.91329,9.11875e-05,9.11875e-05,9.11875e-05
79,14245,0.72233,0.47374,1.09069,0.98717,1,0.995,0.98748,0.3903,0.24412,0.89337,8.9125e-05,8.9125e-05,8.9125e-05
80,14570.3,0.71923,0.45556,1.18726,0.98658,1,0.995,0.99377,0.3631,0.23911,0.87433,8.70625e-05,8.70625e-05,8.70625e-05
81,14764.3,0.69434,0.47271,1.11581,0.98705,1,0.995,0.98886,0.38676,0.24693,0.88622,8.5e-05,8.5e-05,8.5e-05
82,14939.6,0.71742,0.46044,1.17036,0.98499,1,0.995,0.99244,0.39196,0.2554,0.88821,8.29375e-05,8.29375e-05,8.29375e-05
83,15135.4,0.72285,0.46427,1.17408,0.98342,1,0.995,0.99253,0.36329,0.24785,0.88064,8.0875e-05,8.0875e-05,8.0875e-05
84,15439.1,0.70885,0.45746,1.15409,0.98333,1,0.995,0.99288,0.36724,0.25394,0.88338,7.88125e-05,7.88125e-05,7.88125e-05
85,15722.5,0.71776,0.47434,1.13544,0.9832,1,0.995,0.99135,0.37461,0.25042,0.89007,7.675e-05,7.675e-05,7.675e-05
86,16009.5,0.68284,0.45591,1.167,0.98626,1,0.995,0.99198,0.35927,0.24547,0.885,7.46875e-05,7.46875e-05,7.46875e-05
87,16302.7,0.72062,0.46922,1.16493,0.98641,1,0.995,0.99198,0.37885,0.24484,0.88865,7.2625e-05,7.2625e-05,7.2625e-05
88,16463.3,0.71479,0.4718,1.12847,0.98606,1,0.995,0.98667,0.40597,0.24975,0.89374,7.05625e-05,7.05625e-05,7.05625e-05
89,16637.2,0.69041,0.45154,1.1368,0.98255,1,0.995,0.97843,0.427,0.25305,0.89932,6.85e-05,6.85e-05,6.85e-05
90,16804.9,0.72819,0.47102,1.20279,0.98048,1,0.995,0.99016,0.3775,0.24291,0.87802,6.64375e-05,6.64375e-05,6.64375e-05
91,16974.2,0.70816,0.45256,1.17488,0.98038,1,0.995,0.99401,0.31988,0.2317,0.86553,6.4375e-05,6.4375e-05,6.4375e-05
92,17158.1,0.70911,0.44718,1.17031,0.98148,1,0.995,0.98729,0.36726,0.24332,0.87031,6.23125e-05,6.23125e-05,6.23125e-05
93,17317.9,0.70402,0.46039,1.10694,0.98131,1,0.995,0.98772,0.36465,0.23926,0.87482,6.025e-05,6.025e-05,6.025e-05
94,17502.2,0.68642,0.4433,1.16939,0.98234,1,0.995,0.98913,0.36556,0.23946,0.88338,5.81875e-05,5.81875e-05,5.81875e-05
95,17660.2,0.70039,0.4447,1.14671,0.9855,1,0.995,0.99382,0.36473,0.24028,0.88194,5.6125e-05,5.6125e-05,5.6125e-05
96,17812.8,0.67121,0.42624,1.09161,0.98485,1,0.995,0.99405,0.3494,0.23646,0.87827,5.40625e-05,5.40625e-05,5.40625e-05
97,18004.4,0.74054,0.47066,1.1979,0.98761,1,0.995,0.995,0.34416,0.23166,0.87887,5.2e-05,5.2e-05,5.2e-05
98,18178.7,0.73067,0.47178,1.17702,0.98547,1,0.995,0.995,0.34964,0.2313,0.88869,4.99375e-05,4.99375e-05,4.99375e-05
99,18366,0.69402,0.44401,1.19993,0.98485,1,0.995,0.99018,0.36786,0.23542,0.90273,4.7875e-05,4.7875e-05,4.7875e-05
100,18638.8,0.69754,0.45509,1.16185,0.98462,1,0.995,0.98812,0.37585,0.23487,0.91078,4.58125e-05,4.58125e-05,4.58125e-05
101,18911.1,0.72277,0.46581,1.15703,0.98385,1,0.995,0.99003,0.3754,0.23485,0.90395,4.375e-05,4.375e-05,4.375e-05
102,19091.5,0.687,0.44519,1.10757,0.98382,1,0.995,0.99245,0.36144,0.2333,0.89594,4.16875e-05,4.16875e-05,4.16875e-05
103,19286.1,0.72346,0.46387,1.1634,0.98446,1,0.995,0.99236,0.35846,0.22956,0.88279,3.9625e-05,3.9625e-05,3.9625e-05
104,19494.7,0.69097,0.4547,1.17705,0.98203,1,0.995,0.99122,0.37014,0.2316,0.87645,3.75625e-05,3.75625e-05,3.75625e-05
105,19676.7,0.67014,0.4311,1.10412,0.98428,1,0.995,0.99112,0.37257,0.23277,0.87919,3.55e-05,3.55e-05,3.55e-05
106,19848.9,0.68458,0.44277,1.07944,0.9853,1,0.995,0.99393,0.37787,0.23712,0.88844,3.34375e-05,3.34375e-05,3.34375e-05
107,20053.2,0.74068,0.48362,1.17891,0.98633,1,0.995,0.99405,0.34569,0.23105,0.87958,3.1375e-05,3.1375e-05,3.1375e-05
108,20251.5,0.7348,0.46855,1.17141,0.98635,1,0.995,0.995,0.33476,0.23001,0.87039,2.93125e-05,2.93125e-05,2.93125e-05
109,20469.3,0.70476,0.45493,1.16789,0.98583,1,0.995,0.995,0.33722,0.23266,0.87947,2.725e-05,2.725e-05,2.725e-05
110,20715.8,0.67121,0.44733,1.13761,0.98612,1,0.995,0.995,0.34154,0.23366,0.87343,2.51875e-05,2.51875e-05,2.51875e-05
111,20917.2,0.48869,0.32986,0.95164,0.977,1,0.995,0.995,0.34589,0.24978,0.87838,2.3125e-05,2.3125e-05,2.3125e-05
112,21147.7,0.4927,0.32723,1.00655,0.97763,1,0.995,0.99271,0.34891,0.25674,0.87991,2.10625e-05,2.10625e-05,2.10625e-05
113,21363.3,0.48215,0.32664,0.99785,0.98219,1,0.995,0.98827,0.35956,0.25785,0.87905,1.9e-05,1.9e-05,1.9e-05
114,21536.4,0.46547,0.31916,0.95746,0.97521,1,0.995,0.99064,0.36565,0.26162,0.87929,1.69375e-05,1.69375e-05,1.69375e-05
115,21699.8,0.47213,0.32763,0.92979,0.97829,1,0.995,0.99281,0.3476,0.25363,0.88305,1.4875e-05,1.4875e-05,1.4875e-05
116,21890.2,0.47589,0.33304,0.96848,0.98305,1,0.995,0.99048,0.34754,0.25265,0.87792,1.28125e-05,1.28125e-05,1.28125e-05
117,22055.2,0.50201,0.32775,0.97102,0.98111,1,0.995,0.98873,0.34729,0.24852,0.87683,1.075e-05,1.075e-05,1.075e-05
118,22214.6,0.48059,0.32672,0.95747,0.98266,1,0.995,0.98894,0.33757,0.24045,0.87929,8.6875e-06,8.6875e-06,8.6875e-06
119,22385.3,0.48186,0.33442,0.99952,0.98268,1,0.995,0.99061,0.33399,0.23346,0.87723,6.625e-06,6.625e-06,6.625e-06
120,22544.7,0.47069,0.32622,0.96766,0.98068,1,0.995,0.98885,0.34984,0.24332,0.87918,4.5625e-06,4.5625e-06,4.5625e-06
